18,124.74,634,764,1143.32
19,26.73,559,119,736.29
33,20.79,380,414,658.52
62,34.65,824,639,1274.6200000000001
114,40.589999999999996,570,216,787.8
146,16.83,211,643,1129.18
156,73.26,802,160,895.87
163,20.79,317,213,469.65
164,3.96,146,401,687.8100000000001
179,114.84,490,330,740.33
186,81.17999999999999,890,1028,1559.44
215,225.72,639,828,1048.38
225,38.61,705,107,766.59
227,213.84,841,864,1387.74
247,45.54,623,181,755.48
275,18.81,466,744,933.24
311,93.06,593,557,1265.53
399,78.21,746,377,1165.54
421,49.5,932,247,1074.64
432,51.48,840,298,1046.36
442,32.67,672,209,823.15
459,18.81,336,229,496.92
492,89.1,1089,255,1241.29
507,150.48,220,983,874.66
631,176.22,568,871,1149.38
707,43.56,814,74,845.37
723,75.24,156,911,758.51
1003,47.519999999999996,603,314,798.91
1065,60.39,854,384,1121.1
1136,237.6,791,806,1291.79
1187,78.21,623,805,1168.57
1202,122.76,755,279,910.01
1216,115.83,591,668,1123.1200000000001
1263,60.39,765,873,1234.22
1279,69.3,207,863,725.18
1293,31.68,506,283,746.39
1306,18.81,430,278,607.01
1314,175.23,653,894,1315.02
1323,61.38,352,694,790.83
1364,51.48,420,807,1038.28
1384,26.73,417,186,534.29
1406,46.53,752,276,962.53
1408,32.67,561,707,1035.25
1425,60.39,806,163,885.77
1476,156.42,493,504,852.44
1508,82.17,823,422,1143.32
1534,151.47,519,696,980.71
1542,157.41,788,471,1172.61
1565,60.39,725,228,832.24
1582,23.759999999999998,417,245,568.63
1620,106.92,310,950,928.19
1650,34.65,587,227,726.19
1729,91.08,425,799,1003.94
1748,90.09,489,506,778.71
1892,11.879999999999999,281,686,878.7
2075,6.93,179,883,756.49
2081,49.5,230,402,517.12
2226,47.519999999999996,941,392,1254.42
2276,37.62,784,122,920.11
2288,32.67,506,125,589.84
2381,10.89,253,639,1172.61
2434,36.63,742,299,935.26
2440,150.48,532,584,912.03
2476,36.63,133,749,621.15
2513,34.65,523,150,602.97
2528,88.11,390,404,670.64
2644,34.65,733,109,820.12
2669,30.69,490,611,928.19
2724,28.71,501,326,684.78
2740,36.63,251,768,821.13
2766,34.65,574,451,857.49
2807,59.4,991,305,1258.46
2869,27.72,506,53,532.27
2874,7.92,164,940,691.85
2949,83.16,987,319,1152.41
3028,80.19,387,714,884.76
3079,15.84,353,96,432.28000000000003
3110,50.49,654,483,960.51
3232,36.63,345,275,541.36
3252,35.64,883,744,1212.0
3301,55.44,1013,187,1111.0
3357,32.67,689,81,732.25
3419,95.03999999999999,804,754,1285.73
3449,40.589999999999996,772,604,1200.89
3665,50.49,873,335,1066.56
3747,179.19,676,568,998.89
3769,50.49,221,934,890.82
3770,37.62,624,301,837.29
3864,93.06,293,691,719.12
3895,12.87,188,762,703.97
4033,29.7,600,354,821.13
4034,90.09,475,246,667.61
4063,45.54,710,635,1169.58
4099,49.5,848,398,1124.13
4192,27.72,761,743,1112.01
4195,70.29,1086,677,1504.9
4294,74.25,491,993,1196.85
4396,197.01,545,941,1179.68
4462,80.19,1092,361,1388.75
4585,93.06,382,671,827.19
4592,49.5,908,60,927.1800000000001
4593,124.74,403,622,828.2
4625,31.68,624,59,657.51
4673,28.71,275,690,732.25
4682,34.65,795,67,827.19
4693,47.519999999999996,630,585,1071.61
4724,36.63,539,244,688.82
4790,11.879999999999999,308,684,954.45
4997,37.62,1354,376,1553.38
5066,24.75,701,27,709.02
5100,11.879999999999999,268,582,689.83
5142,163.35,635,579,1035.25
5143,175.23,654,979,1232.2
5225,19.8,517,692,948.39
5236,34.65,643,343,878.7
5271,10.89,292,744,1230.18
5314,65.34,414,790,1008.99
5332,22.77,673,889,1247.35
5361,9.9,256,548,663.57
5380,21.78,595,29,606.0
5383,31.68,632,176,732.25
5461,27.72,514,329,716.09
5489,19.8,228,708,675.69
5496,39.6,597,676,1088.78
5520,88.11,434,685,983.74
5568,53.46,707,357,893.85
5588,34.65,777,623,1582.67
5620,34.65,652,63,686.8
5681,31.68,554,159,638.32
5692,31.68,561,196,709.02
5704,24.75,618,647,1280.68
5740,46.53,869,162,951.42
5747,18.81,399,409,697.91
5856,267.3,311,838,812.04
5913,73.26,154,549,668.62
5970,21.78,365,283,560.55
6109,46.53,1088,452,1612.97
6163,29.7,403,805,898.9
6244,145.53,874,453,1182.71
6254,41.58,625,210,716.09
6516,35.64,750,211,894.86
6520,34.65,522,989,1259.47
6544,38.61,663,272,788.8100000000001
6658,88.11,387,403,715.08
6668,45.54,863,405,1212.0
6770,48.51,1232,386,1662.46
6821,66.33,1002,431,1368.55
6822,281.16,542,702,1168.57
6853,214.82999999999998,365,636,846.38
7133,62.37,164,577,657.51
7279,23.759999999999998,399,351,896.88
7318,69.3,685,356,984.75
7384,81.17999999999999,916,389,1139.28
7418,31.68,598,141,677.71
7448,108.9,480,849,984.75
7506,36.63,994,41,1006.97
7581,17.82,483,116,542.37
7629,40.589999999999996,751,132,865.57
7683,58.41,428,386,708.01
7693,91.08,579,887,1264.52
7778,49.5,1004,181,1126.15
7838,68.31,249,442,863.55
7856,20.79,293,135,407.03000000000003
7884,138.6,743,685,1058.48
7888,131.67,246,781,750.43
7939,41.58,517,278,755.48
7989,33.66,582,766,993.84
8065,43.56,1094,754,1625.09
8108,16.83,291,861,962.53
8126,121.77,305,913,976.67
8182,127.71,712,573,1144.33
8189,82.17,1471,155,1581.66
8199,72.27,376,300,578.73
8200,84.15,275,772,840.32
8204,18.81,331,156,443.39
8280,55.44,437,962,1038.28
8319,24.75,504,521,945.36
8358,26.73,391,36,401.98
8446,170.28,503,645,940.3100000000001
8465,75.24,426,360,681.75
8490,50.49,482,779,929.2
8516,23.759999999999998,412,270,647.41
8562,51.48,388,677,890.82
8578,52.47,918,126,987.78
8610,50.49,465,300,736.29
8647,107.91,709,671,1120.09
8761,49.5,901,69,936.27
8799,44.55,873,364,1203.92
8841,26.73,564,447,935.26
8937,22.77,607,129,693.87
8948,37.62,339,939,1058.48
8950,122.76,241,927,923.14
8955,43.56,683,155,778.71
9098,15.84,243,693,696.9
9216,38.61,792,47,806.99
9306,50.49,506,238,677.71
9444,56.43,742,259,899.91
9489,41.58,677,439,1293.81
9539,31.68,866,381,1147.36
9606,34.65,593,296,829.21
9628,36.63,635,212,758.51
9762,79.2,1115,173,1201.9
9842,9.9,355,547,1024.14
9893,31.68,531,46,547.42
9951,18.81,223,859,866.58
10052,22.77,533,804,1243.31
10195,24.75,497,112,567.62
10280,219.78,933,587,1457.43
10339,120.78,172,620,642.36
10532,103.95,570,885,1278.66
10634,20.79,394,655,688.82
10712,17.82,388,746,1119.08
10723,50.49,637,965,1260.48
10820,31.68,659,35,667.61
10864,41.58,924,456,1242.3
10913,30.69,570,135,640.34
10983,52.47,841,325,1037.27
11147,175.23,450,974,1030.2
11211,18.81,254,987,950.41
11275,29.7,321,402,662.5600000000001
11365,212.85,447,647,796.89
11380,66.33,780,436,1206.95
11410,69.3,624,739,1186.75
11463,128.7,754,468,1013.03
11468,19.8,345,148,412.08
11612,47.519999999999996,1047,664,1367.54
11735,41.58,752,73,786.79
11736,53.46,650,510,1011.01
11913,131.67,188,877,808.0
12249,80.19,648,797,1267.55
12275,17.82,317,116,393.9
12283,94.05,380,729,852.44
12300,44.55,768,893,1422.08
12448,43.56,546,874,1079.69
12504,47.519999999999996,1050,814,1626.1
12545,50.49,642,187,745.38
12559,40.589999999999996,680,129,811.03
12662,45.54,604,377,888.8
12851,60.39,778,291,970.61
13115,96.03,552,1012,1266.54
13156,20.79,356,400,590.85
13162,181.17,800,766,1404.91
13288,26.73,492,197,608.02
13369,62.37,970,393,1232.2
13413,69.3,400,381,668.62
13457,53.46,950,418,1316.03
13515,39.6,289,890,1058.48
13593,160.38,335,624,765.58
13610,38.61,1029,997,1655.39
13720,86.13,743,546,1377.64
13751,9.9,227,527,614.08
13884,82.17,555,476,895.87
13921,95.03999999999999,806,516,1177.66
14033,27.72,363,185,575.7
14077,30.69,173,845,851.4300000000001
14152,24.75,490,586,841.33
14178,35.64,752,240,896.88
14254,84.15,855,254,1121.1
14310,44.55,940,443,1236.24
14376,54.45,789,179,892.84
14459,52.47,435,665,853.45
14564,28.71,618,269,792.85
14821,29.7,181,551,606.0
14844,270.27,629,656,1055.45
15156,75.24,1315,266,1463.49
15169,30.69,334,643,1353.4
15170,59.4,566,341,755.48
15290,52.47,873,87,912.03
15382,30.69,285,660,718.11
15391,138.6,457,614,847.39
15418,39.6,684,692,1062.52
15455,172.26,725,1025,1357.44
15569,36.63,1026,48,1045.35
15596,102.96,892,502,1214.02
15677,99.99,788,271,944.35
15685,40.589999999999996,743,901,1341.28
15732,35.64,610,578,1039.29
15749,179.19,464,701,959.5
15774,38.61,649,321,904.96
15874,80.19,558,309,895.87
15912,37.62,656,55,675.69
16002,47.519999999999996,513,828,1126.15
16036,29.7,833,58,888.8
16038,93.06,511,424,817.09
16278,11.879999999999999,269,599,709.02
16288,249.48,349,850,770.63
16335,55.44,105,887,724.17
16449,42.57,759,406,991.82
16465,20.79,228,728,886.78
16477,18.81,401,311,626.2
16510,33.66,535,310,752.45
16543,35.64,634,525,1072.6200000000001
16612,54.45,109,794,724.17
16625,40.589999999999996,1123,430,1428.14
16688,55.44,638,839,1232.2
16857,40.589999999999996,676,69,702.96
16996,148.5,116,636,409.05
17064,34.65,604,93,669.63
17130,35.64,731,148,828.2
17171,22.77,364,1018,1144.33
17202,67.32,690,227,816.08
17239,27.72,607,431,1011.01
17383,69.3,953,203,1070.6
17436,58.41,1065,283,1251.39
17462,88.11,461,724,997.88
17528,27.72,571,428,839.3100000000001
17550,40.589999999999996,734,715,1232.2
17578,40.589999999999996,703,211,806.99
17635,88.11,1152,525,1542.27
17640,105.92999999999999,732,346,1051.41
17671,65.34,948,488,1290.78
17717,66.33,228,423,577.72
17723,17.82,502,40,524.19
17735,80.19,854,285,1018.08
17858,92.07,563,739,1089.79
17861,278.19,529,865,1116.05
18101,102.96,730,695,1329.16
18175,67.32,958,191,1040.3
18191,50.49,1370,87,1410.97
18410,26.73,675,239,849.41
18454,49.5,990,231,1202.91
18470,20.79,261,935,1182.71
18505,32.67,582,93,646.4
18535,187.10999999999999,722,706,1218.06
18573,72.27,709,291,901.9300000000001
18588,22.77,226,610,656.5
18590,52.47,944,71,972.63
18593,39.6,641,259,811.03
18645,23.759999999999998,620,267,921.12
18662,25.74,503,316,671.65
18682,37.62,1058,206,1315.02
18723,45.54,898,134,997.88
18735,18.81,116,904,826.1800000000001
18781,48.51,851,314,1023.13
18822,38.61,721,725,1276.64
18847,10.89,221,629,684.78
18998,48.51,812,70,838.3
19070,102.96,1174,647,1637.21
19160,28.71,358,605,891.83
19192,94.05,299,447,579.74
19197,27.72,475,338,923.14
19204,74.25,329,764,856.48
19221,44.55,924,414,1219.07
19253,72.27,1251,331,1441.27
19263,76.23,609,347,767.6
19276,26.73,556,234,766.59
19413,32.67,403,179,524.19
19414,51.48,752,753,1244.32
19461,35.64,217,988,873.65
19469,33.66,715,410,1028.18
19548,34.65,799,568,1163.52
19608,26.73,330,615,762.55
19632,48.51,711,1039,1472.58
19642,99.0,601,289,740.33
19649,48.51,853,65,878.7
19707,20.79,569,229,725.18
19808,43.56,611,850,1499.85
19910,147.51,947,441,1192.81
19985,35.64,725,126,798.91
19999,279.18,639,544,970.61
20021,83.16,584,545,909.0
20159,37.62,612,716,1222.1
20248,49.5,625,173,746.39
20310,39.6,810,246,959.5
20312,21.78,448,558,866.58
20324,29.7,394,471,757.5
20434,49.5,910,238,1086.76
20465,34.65,641,433,921.12
20552,32.67,710,492,1021.11
20605,39.6,692,86,735.28
20615,54.45,605,547,1135.24
20618,100.98,996,346,1224.1200000000001
20624,205.92,193,670,655.49
20791,92.07,1334,304,1633.17
20798,84.15,1075,389,1505.91
20836,32.67,952,283,1277.65
20871,155.43,796,625,1177.66
21011,16.83,432,355,687.8100000000001
21099,95.03999999999999,1165,319,1403.9
21153,121.77,336,748,799.92
21169,85.14,498,295,664.58
21382,93.06,169,776,762.55
21446,288.09,126,783,600.95
21454,165.33,289,989,1022.12
21540,146.52,764,825,1448.34
21545,231.66,562,861,1008.99
21579,45.54,1208,207,1341.28
21593,64.35,828,353,1066.56
21618,47.519999999999996,682,162,785.78
21621,70.29,729,461,1076.66
21720,31.68,567,118,660.54
21769,196.02,514,637,1196.85
21818,43.56,874,229,999.9
21830,55.44,682,131,752.45
21927,43.56,406,804,999.9
21960,175.23,610,742,1061.51
21977,17.82,386,54,421.17
22053,54.45,190,771,783.76
22103,41.58,1134,449,1501.8700000000001
22107,38.61,530,271,655.49
22118,26.73,400,685,1202.91
22168,56.43,312,690,747.4
22206,109.89,751,670,1303.91
22378,84.15,686,904,1251.39
22412,31.68,870,645,1234.22
22572,50.49,999,198,1170.59
22599,55.44,1162,426,1653.3700000000001
22657,23.759999999999998,523,835,1353.4
22679,20.79,392,792,899.91
22681,20.79,284,593,707.0
22771,46.53,249,818,796.89
22822,47.519999999999996,762,422,1019.09
22865,5.9399999999999995,97,894,776.69
22886,48.51,1315,405,1567.52
22928,39.6,1167,781,1693.77
23003,21.78,431,122,510.05
23012,43.56,388,497,788.8100000000001
23018,42.57,1099,256,1278.66
23078,99.99,409,382,683.77
23164,51.48,419,275,608.02
23225,90.09,1083,257,1265.53
23237,42.57,702,308,884.76
23357,63.36,231,366,562.57
23358,34.65,734,438,1238.26
23395,46.53,195,837,752.45
23404,26.73,239,903,843.35
23444,65.34,404,425,696.9
23477,62.37,982,214,1095.85
23528,39.6,875,532,1189.78
23531,24.75,349,710,956.47
23731,34.65,336,163,438.34000000000003
23811,158.4,560,857,1076.66
23911,27.72,407,324,647.41
24081,50.49,927,256,1159.48
24143,33.66,714,590,1135.24
24173,77.22,476,649,889.8100000000001
24247,127.71,461,871,849.41
24260,72.27,812,156,893.85
24266,31.68,759,295,948.39
24267,27.72,617,109,677.71
24349,36.63,687,408,935.26
24505,64.35,716,759,1348.35
24532,23.759999999999998,369,242,472.68
24538,53.46,1516,113,1589.74
24552,46.53,340,506,658.52
24587,30.69,674,255,780.73
24633,149.49,918,892,1455.41
24639,38.61,632,385,871.63
24672,30.69,583,673,1214.02
24861,94.05,475,640,1057.47
24873,64.35,431,655,1278.66
24880,38.61,767,367,952.4300000000001
24919,38.61,661,355,900.92
24928,46.53,845,106,888.8
25034,296.01,566,793,1031.21
25046,47.519999999999996,676,116,738.3100000000001
25083,63.36,465,600,855.47
25130,32.67,666,300,844.36
25296,213.84,317,693,760.53
25331,15.84,248,227,390.87
25351,43.56,1173,387,1379.66
25405,220.77,206,600,662.5600000000001
25426,38.61,384,835,933.24
25430,178.2,304,530,698.92
25476,39.6,800,142,886.78
25482,30.69,394,299,582.77
25513,29.7,753,219,892.84
25720,50.49,416,255,600.95
25739,36.63,508,753,999.9
25757,284.13,286,993,796.89
25856,108.9,805,667,1234.22
25875,38.61,526,172,655.49
25997,28.71,527,238,707.0
26008,41.58,564,357,783.76
26121,20.79,327,448,629.23
26192,18.81,354,179,459.55
26394,27.72,399,400,692.86
26427,62.37,437,631,1216.04
26645,55.44,437,832,975.66
26896,48.51,720,937,1322.09
26923,79.2,748,800,1342.29
26948,134.64,468,463,698.92
27003,28.71,595,439,886.78
27029,102.96,555,785,1057.47
27094,107.91,845,632,1138.27
27172,41.58,879,64,901.9300000000001
27193,42.57,602,688,1030.2
27230,165.33,132,942,853.45
27242,35.64,782,524,1197.86
27338,39.6,927,799,1486.72
27347,42.57,659,78,688.82
27402,122.76,721,663,1091.81
27602,30.69,374,509,707.0
27608,54.45,873,152,957.48
27665,42.57,354,255,615.09
27685,96.03,105,998,665.59
27742,8.91,237,586,717.1
27833,22.77,382,877,934.25
27918,8.91,180,756,741.34
27957,149.49,687,518,922.13
27986,47.519999999999996,622,235,783.76
28007,35.64,550,317,806.99
28010,44.55,932,133,1007.98
28072,49.5,854,75,879.71
28128,57.42,982,764,1599.84
28153,91.08,269,420,585.8
28171,22.77,463,380,773.66
28177,48.51,1143,523,1515.0
28208,16.83,354,334,571.66
28239,162.35999999999999,898,578,1303.91
28275,33.66,444,870,1032.22
28416,30.69,537,751,1079.69
28493,78.21,436,508,798.91
28516,161.37,162,718,697.91
28577,99.0,687,410,971.62
28619,41.58,779,607,1149.38
28694,89.1,403,600,772.65
28770,55.44,879,706,1557.42
28809,67.32,813,661,1368.55
28850,43.56,369,421,611.05
28946,48.51,391,991,1093.83
29009,95.03999999999999,195,771,666.6
